location,date,year,lat_deg,lat_min,lon_deg,lon_min,mean_depth_m,strata,tl_cm,sl_cm,wt_g,sex,maturity,swimbladder_length_cm,new_date
Ikungu Bay,2017-10-03T00:00:00Z,2017,1,38.327,33,38.52,18.55,INSHORE,36.6,29.8,500,M,II,NA,10/1/2021
Ikungu Bay,2017-10-03T00:00:00Z,2017,1,38.327,33,38.52,18.55,INSHORE,42.5,35.2,900,M,II,NA,10/1/2021
Ikungu Bay,2017-10-03T00:00:00Z,2017,1,38.327,33,38.52,18.55,INSHORE,39.4,32.5,700,M,II,NA,10/1/2021
Ikungu Bay,2017-10-03T00:00:00Z,2017,1,38.327,33,38.52,18.55,INSHORE,36.3,29.1,500,M,II,NA,10/1/2021
Ikungu Bay,2017-10-03T00:00:00Z,2017,1,38.327,33,38.52,18.55,INSHORE,30.1,24.7,400,M,II,NA,10/1/2021
Ikungu Bay,2017-10-03T00:00:00Z,2017,1,38.327,33,38.52,18.55,INSHORE,24.5,20.6,165,F,II,NA,10/1/2021
Ikungu Bay,2017-10-03T00:00:00Z,2017,1,38.327,33,38.52,18.55,INSHORE,24.2,19.8,165,M,II,NA,10/1/2021
Ikungu Bay,2017-10-03T00:00:00Z,2017,1,38.327,33,38.52,18.55,INSHORE,21.1,17.7,125,-,I,NA,10/1/2021
Ikungu Bay,2017-10-03T00:00:00Z,2017,1,38.327,33,38.52,18.55,INSHORE,18.9,15.1,75,-,I,NA,10/1/2021
Ikungu Bay,2017-10-03T00:00:00Z,2017,1,38.327,33,38.52,18.55,INSHORE,15,12.4,45,-,I,NA,10/1/2021
Ikungu Bay,2017-10-03T00:00:00Z,2017,1,38.327,33,38.52,18.55,INSHORE,14.4,11.9,30,-,I,NA,10/1/2021
Ikungu Bay,2017-10-03T00:00:00Z,2017,1,38.327,33,38.52,18.55,INSHORE,9.6,7.8,10,-,I,NA,10/1/2021
Ikungu Bay,2017-10-03T00:00:00Z,2017,1,38.327,33,38.52,18.55,INSHORE,8.1,6.4,10,-,I,NA,10/1/2021
Chato bay,2018-09-12T00:00:00Z,2018,2,34.351,31,49.312,12.5,EMIN PASHA,49.7,40.9,1200,F,II,16.5,9/1/2021
Chato bay,2018-09-12T00:00:00Z,2018,2,34.351,31,49.312,12.5,EMIN PASHA,45.7,37.9,1000,F,III,18.2,9/1/2021
Chato bay,2018-09-12T00:00:00Z,2018,2,34.351,31,49.312,12.5,EMIN PASHA,70.5,59,4400,M,V,23,9/1/2021
Chato bay,2018-09-12T00:00:00Z,2018,2,34.351,31,49.312,12.5,EMIN PASHA,72.2,59.8,4500,M,V,23.5,9/1/2021
Chato bay,2018-09-12T00:00:00Z,2018,2,34.351,31,49.312,12.5,EMIN PASHA,74.9,52,5250,M,V,NA,9/1/2021
Chato bay,2018-09-12T00:00:00Z,2018,2,34.351,31,49.312,12.5,EMIN PASHA,86,71.9,6800,F,III,NA,9/1/2021
Chato bay,2018-09-12T00:00:00Z,2018,2,34.351,31,49.312,12.5,EMIN PASHA,54.9,45.4,1900,M,IV,17.2,9/1/2021
Chato bay,2018-09-12T00:00:00Z,2018,2,34.351,31,49.312,12.5,EMIN PASHA,43.2,35,850,F,II,13.5,9/1/2021
Chato bay,2018-09-12T00:00:00Z,2018,2,34.351,31,49.312,12.5,EMIN PASHA,54.6,44.6,1650,M,III,17.1,9/1/2021
Chato bay,2018-09-12T00:00:00Z,2018,2,34.351,31,49.312,12.5,EMIN PASHA,33.8,27.3,480,F,II,10.5,9/1/2021
Chato bay,2018-09-12T00:00:00Z,2018,2,34.351,31,49.312,12.5,EMIN PASHA,37.6,33.4,600,F,II,12,9/1/2021
Chato bay,2018-09-12T00:00:00Z,2018,2,34.351,31,49.312,12.5,EMIN PASHA,34.2,27.9,410,F,II,10.6,9/1/2021
Chato bay,2018-09-12T00:00:00Z,2018,2,34.351,31,49.312,12.5,EMIN PASHA,31.9,26.2,400,M,II,10,9/1/2021
Chato bay,2018-09-12T00:00:00Z,2018,2,34.351,31,49.312,12.5,EMIN PASHA,26,21.5,200,M,II,8,9/1/2021
Chato bay,2018-09-12T00:00:00Z,2018,2,34.351,31,49.312,12.5,EMIN PASHA,27.4,21.5,210,F,II,7.7,9/1/2021
Chato bay,2018-09-12T00:00:00Z,2018,2,34.351,31,49.312,12.5,EMIN PASHA,24.4,20.2,200,M,II,8.8,9/1/2021
Chato bay,2018-09-12T00:00:00Z,2018,2,34.351,31,49.312,12.5,EMIN PASHA,31.6,25.8,400,F,II,7.2,9/1/2021
Chato bay,2018-09-12T00:00:00Z,2018,2,34.351,31,49.312,12.5,EMIN PASHA,25.2,20.3,200,-,I,7,9/1/2021
Chato bay,2018-09-12T00:00:00Z,2018,2,34.351,31,49.312,12.5,EMIN PASHA,22,18.1,120,-,I,4.8,9/1/2021
Chato bay,2018-09-12T00:00:00Z,2018,2,34.351,31,49.312,12.5,EMIN PASHA,18.9,15.5,50,-,I,5,9/1/2021
Chato bay,2018-09-12T00:00:00Z,2018,2,34.351,31,49.312,12.5,EMIN PASHA,21.6,17.9,100,-,I,4.5,9/1/2021
Chato bay,2018-09-12T00:00:00Z,2018,2,34.351,31,49.312,12.5,EMIN PASHA,19.8,15.9,75,F,II,8.2,9/1/2021
Chato bay,2018-09-12T00:00:00Z,2018,2,34.351,31,49.312,12.5,EMIN PASHA,27.8,22,225,-,I,5.2,9/1/2021
Chato bay,2018-09-12T00:00:00Z,2018,2,34.351,31,49.312,12.5,EMIN PASHA,19.6,15.5,85,M,II,8.7,9/1/2021
Chato bay,2018-09-12T00:00:00Z,2018,2,34.351,31,49.312,12.5,EMIN PASHA,27.6,21.8,225,-,I,5.8,9/1/2021
Chato bay,2018-09-12T00:00:00Z,2018,2,34.351,31,49.312,12.5,EMIN PASHA,21.5,17.3,110,-,I,4.3,9/1/2021
Chato bay,2018-09-12T00:00:00Z,2018,2,34.351,31,49.312,12.5,EMIN PASHA,18.5,14.9,70,-,I,5.8,9/1/2021
Chato bay,2018-09-12T00:00:00Z,2018,2,34.351,31,49.312,12.5,EMIN PASHA,23,18.5,130,-,I,4.8,9/1/2021
Chato bay,2018-09-12T00:00:00Z,2018,2,34.351,31,49.312,12.5,EMIN PASHA,19.8,15.9,90,-,I,2.8,9/1/2021
Chato bay,2018-09-12T00:00:00Z,2018,2,34.351,31,49.312,12.5,EMIN PASHA,11,9.1,15,-,I,NA,9/1/2021
Chato bay,2018-09-12T00:00:00Z,2018,2,34.351,31,49.312,12.5,EMIN PASHA,10.1,8.3,10,-,I,NA,9/1/2021
Chato bay,2018-09-12T00:00:00Z,2018,2,34.351,31,49.312,12.5,EMIN PASHA,12.2,10.1,20,M,II,6.5,9/1/2021
Chato bay,2018-09-12T00:00:00Z,2018,2,34.351,31,49.312,12.5,EMIN PASHA,24.5,20.1,155,-,I,NA,9/1/2021
Chato bay,2018-09-12T00:00:00Z,2018,2,34.351,31,49.312,12.5,EMIN PASHA,15.1,12.3,40,-,I,NA,9/1/2021
Chato bay,2018-09-12T00:00:00Z,2018,2,34.351,31,49.312,12.5,EMIN PASHA,15.3,12.6,40,-,I,NA,9/1/2021
NE Ikuza,2018-09-13T00:00:00Z,2018,1,52.147,32,11.473,58.65,COASTAL,28.5,23.2,240,M,II,NA,9/1/2021
NE Ikuza,2018-09-13T00:00:00Z,2018,1,52.147,32,11.473,58.65,COASTAL,25,20.6,200,M,II,NA,9/1/2021
NE Ikuza,2018-09-13T00:00:00Z,2018,1,52.147,32,11.473,58.65,COASTAL,12.4,10,20,-,I,NA,9/1/2021
NE Ikuza,2018-09-13T00:00:00Z,2018,1,52.147,32,11.473,58.65,COASTAL,21.4,16.6,120,F,II,NA,9/1/2021
NE Ikuza,2018-09-13T00:00:00Z,2018,1,52.147,32,11.473,58.65,COASTAL,15.2,12.6,45,-,I,NA,9/1/2021
NE Ikuza,2018-09-13T00:00:00Z,2018,1,52.147,32,11.473,58.65,COASTAL,17.2,14.2,50,-,I,NA,9/1/2021
NE Ikuza,2018-09-13T00:00:00Z,2018,1,52.147,32,11.473,58.65,COASTAL,28.8,23.6,250,M,II,NA,9/1/2021
NE Ikuza,2018-09-13T00:00:00Z,2018,1,52.147,32,11.473,58.65,COASTAL,18.5,14.9,75,M,II,NA,9/1/2021
NE Ikuza,2018-09-13T00:00:00Z,2018,1,52.147,32,11.473,58.65,COASTAL,28.3,22.9,275,M,II,NA,9/1/2021
NE Ikuza,2018-09-13T00:00:00Z,2018,1,52.147,32,11.473,58.65,COASTAL,16.5,12.8,50,-,I,NA,9/1/2021
NE Ikuza,2018-09-13T00:00:00Z,2018,1,52.147,32,11.473,58.65,COASTAL,13.8,10.9,30,-,I,NA,9/1/2021
NE Ikuza,2018-09-13T00:00:00Z,2018,1,52.147,32,11.473,58.65,COASTAL,57,47.9,1800,F,III,17,9/1/2021
NE Ikuza,2018-09-13T00:00:00Z,2018,1,52.147,32,11.473,58.65,COASTAL,45.1,37,1000,F,III,12.7,9/1/2021
NE Ikuza,2018-09-13T00:00:00Z,2018,1,52.147,32,11.473,58.65,COASTAL,49.6,39.7,1500,M,IV,15.5,9/1/2021
NE Ikuza,2018-09-13T00:00:00Z,2018,1,52.147,32,11.473,58.65,COASTAL,35.6,29,500,F,II,9.7,9/1/2021
NE Ikuza,2018-09-13T00:00:00Z,2018,1,52.147,32,11.473,58.65,COASTAL,38,31.7,600,F,II,11,9/1/2021
NE Ikuza,2018-09-13T00:00:00Z,2018,1,52.147,32,11.473,58.65,COASTAL,48,40,1000,F,III,13.5,9/1/2021
NE Ikuza,2018-09-13T00:00:00Z,2018,1,52.147,32,11.473,58.65,COASTAL,39.1,32.4,640,F,III,12,9/1/2021
NE Ikuza,2018-09-13T00:00:00Z,2018,1,52.147,32,11.473,58.65,COASTAL,37,30,500,M,II,9.2,9/1/2021
NE Ikuza,2018-09-13T00:00:00Z,2018,1,52.147,32,11.473,58.65,COASTAL,49.5,42.1,1200,F,III,16,9/1/2021
NE Ikuza,2018-09-13T00:00:00Z,2018,1,52.147,32,11.473,58.65,COASTAL,42,34.6,700,F,III,11.2,9/1/2021
NE Ikuza,2018-09-13T00:00:00Z,2018,1,52.147,32,11.473,58.65,COASTAL,55,45.4,1800,M,V,16.3,9/1/2021
NE Ikuza,2018-09-13T00:00:00Z,2018,1,52.147,32,11.473,58.65,COASTAL,60.5,49.8,2300,F,IV,15.5,9/1/2021
NE Ikuza,2018-09-13T00:00:00Z,2018,1,52.147,32,11.473,58.65,COASTAL,52.2,43.4,1600,M,III,16,9/1/2021
NE Ikuza,2018-09-13T00:00:00Z,2018,1,52.147,32,11.473,58.65,COASTAL,59.7,49.7,2100,F,IV,12,9/1/2021
NE Ikuza,2018-09-13T00:00:00Z,2018,1,52.147,32,11.473,58.65,COASTAL,37.3,30.5,600,M,II,10,9/1/2021
NE Ikuza,2018-09-13T00:00:00Z,2018,1,52.147,32,11.473,58.65,COASTAL,40.9,31.3,800,F,III,13,9/1/2021
NE Ikuza,2018-09-13T00:00:00Z,2018,1,52.147,32,11.473,58.65,COASTAL,43,35.7,840,M,III,8.5,9/1/2021
NE Ikuza,2018-09-13T00:00:00Z,2018,1,52.147,32,11.473,58.65,COASTAL,33.2,27.4,400,M,II,10,9/1/2021
NE Ikuza,2018-09-13T00:00:00Z,2018,1,52.147,32,11.473,58.65,COASTAL,34.5,28.3,450,F,II,12.3,9/1/2021
NE Ikuza,2018-09-13T00:00:00Z,2018,1,52.147,32,11.473,58.65,COASTAL,41.4,34.1,700,M,III,14,9/1/2021
NE Ikuza,2018-09-13T00:00:00Z,2018,1,52.147,32,11.473,58.65,COASTAL,48,40,1100,M,IV,9,9/1/2021
NE Ikuza,2018-09-13T00:00:00Z,2018,1,52.147,32,11.473,58.65,COASTAL,35.4,38,430,M,II,8.5,9/1/2021
NE Ikuza,2018-09-13T00:00:00Z,2018,1,52.147,32,11.473,58.65,COASTAL,45,37.4,900,M,III,12,9/1/2021
NE Ikuza,2018-09-13T00:00:00Z,2018,1,52.147,32,11.473,58.65,COASTAL,41.1,33.7,700,M,II,13,9/1/2021
NE Ikuza,2018-09-13T00:00:00Z,2018,1,52.147,32,11.473,58.65,COASTAL,44.1,36.8,800,M,II,NA,9/1/2021
Bumbile Channel,2018-09-15T00:00:00Z,2018,1,44.329,31,49.192,32.15,COASTAL,39,32.6,690,NA,NA,NA,9/1/2021
Bumbile Channel,2018-09-15T00:00:00Z,2018,1,44.329,31,49.192,32.15,COASTAL,41.2,34.3,700,NA,NA,NA,9/1/2021
Bumbile Channel,2018-09-15T00:00:00Z,2018,1,44.329,31,49.192,32.15,COASTAL,38.8,32,670,NA,NA,NA,9/1/2021
Bumbile Channel,2018-09-15T00:00:00Z,2018,1,44.329,31,49.192,32.15,COASTAL,38.5,31.2,640,NA,NA,NA,9/1/2021
Bumbile Channel,2018-09-15T00:00:00Z,2018,1,44.329,31,49.192,32.15,COASTAL,38,31.1,580,NA,NA,NA,9/1/2021
Bumbile Channel,2018-09-15T00:00:00Z,2018,1,44.329,31,49.192,32.15,COASTAL,39.8,32.9,680,NA,NA,NA,9/1/2021
Bumbile Channel,2018-09-15T00:00:00Z,2018,1,44.329,31,49.192,32.15,COASTAL,37.2,30.8,590,NA,NA,NA,9/1/2021
Bumbile Channel,2018-09-15T00:00:00Z,2018,1,44.329,31,49.192,32.15,COASTAL,37.5,30.9,580,NA,NA,NA,9/1/2021
Bumbile Channel,2018-09-15T00:00:00Z,2018,1,44.329,31,49.192,32.15,COASTAL,48.1,39.8,1200,NA,NA,NA,9/1/2021
Bumbile Channel,2018-09-15T00:00:00Z,2018,1,44.329,31,49.192,32.15,COASTAL,42,34.6,830,NA,NA,NA,9/1/2021
Bumbile Channel,2018-09-15T00:00:00Z,2018,1,44.329,31,49.192,32.15,COASTAL,41,33.9,720,NA,NA,NA,9/1/2021
Bumbile Channel,2018-09-15T00:00:00Z,2018,1,44.329,31,49.192,32.15,COASTAL,35.9,29.8,520,NA,NA,NA,9/1/2021
Bumbile Channel,2018-09-15T00:00:00Z,2018,1,44.329,31,49.192,32.15,COASTAL,36.5,30.2,550,NA,NA,NA,9/1/2021
Bumbile Channel,2018-09-15T00:00:00Z,2018,1,44.329,31,49.192,32.15,COASTAL,43.5,36.1,NA,NA,NA,NA,9/1/2021
Bumbile Channel,2018-09-15T00:00:00Z,2018,1,44.329,31,49.192,32.15,COASTAL,35.5,29.4,400,NA,NA,NA,9/1/2021
Bumbile Channel,2018-09-15T00:00:00Z,2018,1,44.329,31,49.192,32.15,COASTAL,42,34.9,790,NA,NA,NA,9/1/2021
Bumbile Channel,2018-09-15T00:00:00Z,2018,1,44.329,31,49.192,32.15,COASTAL,37.8,30.9,550,NA,NA,NA,9/1/2021
Bumbile Channel,2018-09-15T00:00:00Z,2018,1,44.329,31,49.192,32.15,COASTAL,41.5,34.7,800,NA,NA,NA,9/1/2021
Bumbile Channel,2018-09-15T00:00:00Z,2018,1,44.329,31,49.192,32.15,COASTAL,42.8,35.3,810,NA,NA,NA,9/1/2021
Bumbile Channel,2018-09-15T00:00:00Z,2018,1,44.329,31,49.192,32.15,COASTAL,36.6,30.1,580,NA,NA,NA,9/1/2021
Bumbile Channel,2018-09-15T00:00:00Z,2018,1,44.329,31,49.192,32.15,COASTAL,37,30.7,500,NA,NA,NA,9/1/2021
Bumbile Channel,2018-09-15T00:00:00Z,2018,1,44.329,31,49.192,32.15,COASTAL,41.7,34.2,880,NA,NA,NA,9/1/2021
Bumbile Channel,2018-09-15T00:00:00Z,2018,1,44.329,31,49.192,32.15,COASTAL,43.2,35.7,1000,NA,NA,NA,9/1/2021
Bumbile Channel,2018-09-15T00:00:00Z,2018,1,44.329,31,49.192,32.15,COASTAL,48,40.2,1330,NA,NA,NA,9/1/2021
Bumbile Channel,2018-09-15T00:00:00Z,2018,1,44.329,31,49.192,32.15,COASTAL,41.5,34,880,NA,NA,NA,9/1/2021
Bumbile Channel,2018-09-15T00:00:00Z,2018,1,44.329,31,49.192,32.15,COASTAL,44.5,37.5,990,NA,NA,NA,9/1/2021
Bumbile Channel,2018-09-15T00:00:00Z,2018,1,44.329,31,49.192,32.15,COASTAL,37.7,30.6,590,NA,NA,NA,9/1/2021
Bumbile Channel,2018-09-15T00:00:00Z,2018,1,44.329,31,49.192,32.15,COASTAL,43.5,36.1,890,NA,NA,NA,9/1/2021
Bumbile Channel,2018-09-15T00:00:00Z,2018,1,44.329,31,49.192,32.15,COASTAL,34.5,28.7,400,NA,NA,NA,9/1/2021
Bumbile Channel,2018-09-15T00:00:00Z,2018,1,44.329,31,49.192,32.15,COASTAL,44,36.5,990,NA,NA,NA,9/1/2021
Bumbile Channel,2018-09-15T00:00:00Z,2018,1,44.329,31,49.192,32.15,COASTAL,42.8,35.8,900,NA,NA,NA,9/1/2021
Bumbile Channel,2018-09-15T00:00:00Z,2018,1,44.329,31,49.192,32.15,COASTAL,38.2,31.5,570,NA,NA,NA,9/1/2021
Bumbile Channel,2018-09-15T00:00:00Z,2018,1,44.329,31,49.192,32.15,COASTAL,35,28.9,440,NA,NA,NA,9/1/2021
Bumbile Channel,2018-09-15T00:00:00Z,2018,1,44.329,31,49.192,32.15,COASTAL,39.5,32.7,670,NA,NA,NA,9/1/2021
Bumbile Channel,2018-09-15T00:00:00Z,2018,1,44.329,31,49.192,32.15,COASTAL,79.1,65.7,5500,NA,NA,NA,9/1/2021
Bumbile Channel,2018-09-15T00:00:00Z,2018,1,44.329,31,49.192,32.15,COASTAL,65,53.1,3200,NA,NA,NA,9/1/2021
Bumbile Channel,2018-09-15T00:00:00Z,2018,1,44.329,31,49.192,32.15,COASTAL,59.5,49.5,2500,NA,NA,NA,9/1/2021
Bumbile Channel,2018-09-15T00:00:00Z,2018,1,44.329,31,49.192,32.15,COASTAL,53.6,43.7,2000,NA,NA,NA,9/1/2021
Bumbile Channel,2018-09-15T00:00:00Z,2018,1,44.329,31,49.192,32.15,COASTAL,51.8,42,1700,NA,NA,NA,9/1/2021
Bumbile Channel,2018-09-15T00:00:00Z,2018,1,44.329,31,49.192,32.15,COASTAL,53.2,43.9,1750,NA,NA,NA,9/1/2021
Bumbile Channel,2018-09-15T00:00:00Z,2018,1,44.329,31,49.192,32.15,COASTAL,70,58.8,4150,NA,NA,NA,9/1/2021
Bumbile Channel,2018-09-15T00:00:00Z,2018,1,44.329,31,49.192,32.15,COASTAL,57.9,46.9,2200,NA,NA,NA,9/1/2021
Bumbile Channel,2018-09-15T00:00:00Z,2018,1,44.329,31,49.192,32.15,COASTAL,64,52.3,3150,NA,NA,NA,9/1/2021
Bumbile Channel,2018-09-15T00:00:00Z,2018,1,44.329,31,49.192,32.15,COASTAL,53.8,44,1950,NA,NA,NA,9/1/2021
Bumbile Channel,2018-09-15T00:00:00Z,2018,1,44.329,31,49.192,32.15,COASTAL,71.8,59.2,3850,NA,NA,NA,9/1/2021
Bumbile Channel,2018-09-15T00:00:00Z,2018,1,44.329,31,49.192,32.15,COASTAL,60.5,50.1,2650,NA,NA,NA,9/1/2021
Bumbile Channel,2018-09-15T00:00:00Z,2018,1,44.329,31,49.192,32.15,COASTAL,57.3,46.7,2500,NA,NA,NA,9/1/2021
Bumbile Channel,2018-09-15T00:00:00Z,2018,1,44.329,31,49.192,32.15,COASTAL,54,44.1,1890,NA,NA,NA,9/1/2021
Bumbile Channel,2018-09-15T00:00:00Z,2018,1,44.329,31,49.192,32.15,COASTAL,48,39.6,1450,NA,NA,NA,9/1/2021
Bumbile Channel,2018-09-15T00:00:00Z,2018,1,44.329,31,49.192,32.15,COASTAL,49.4,40.8,1600,NA,NA,NA,9/1/2021
Bumbile Channel,2018-09-15T00:00:00Z,2018,1,44.329,31,49.192,32.15,COASTAL,50.2,44.2,1650,NA,NA,NA,9/1/2021
Bumbile Channel,2018-09-15T00:00:00Z,2018,1,44.329,31,49.192,32.15,COASTAL,49.9,40.5,1350,NA,NA,NA,9/1/2021
Bumbile Channel,2018-09-15T00:00:00Z,2018,1,44.329,31,49.192,32.15,COASTAL,51.5,42.4,1600,NA,NA,NA,9/1/2021
Bumbile Channel,2018-09-15T00:00:00Z,2018,1,44.329,31,49.192,32.15,COASTAL,54.6,44.9,1950,NA,NA,NA,9/1/2021
Bumbile Channel,2018-09-15T00:00:00Z,2018,1,44.329,31,49.192,32.15,COASTAL,53.3,44,1700,NA,NA,NA,9/1/2021
Bumbile Channel,2018-09-15T00:00:00Z,2018,1,44.329,31,49.192,32.15,COASTAL,53.5,43.9,1950,NA,NA,NA,9/1/2021
Bumbile Channel,2018-09-15T00:00:00Z,2018,1,44.329,31,49.192,32.15,COASTAL,53.2,44.5,1800,NA,NA,NA,9/1/2021
Bumbile Channel,2018-09-15T00:00:00Z,2018,1,44.329,31,49.192,32.15,COASTAL,54,43.3,2050,NA,NA,NA,9/1/2021
Bumbile Channel,2018-09-15T00:00:00Z,2018,1,44.329,31,49.192,32.15,COASTAL,55.1,45.4,2100,NA,NA,NA,9/1/2021
Bumbile Channel,2018-09-15T00:00:00Z,2018,1,44.329,31,49.192,32.15,COASTAL,53,43.1,1650,NA,NA,NA,9/1/2021
Bumbile Channel,2018-09-15T00:00:00Z,2018,1,44.329,31,49.192,32.15,COASTAL,45,36.8,1200,NA,NA,NA,9/1/2021
Bumbile Channel,2018-09-15T00:00:00Z,2018,1,44.329,31,49.192,32.15,COASTAL,51.3,41.8,1550,NA,NA,NA,9/1/2021
Bumbile Channel,2018-09-15T00:00:00Z,2018,1,44.329,31,49.192,32.15,COASTAL,50.7,41.5,1600,NA,NA,NA,9/1/2021
Bumbile Channel,2018-09-15T00:00:00Z,2018,1,44.329,31,49.192,32.15,COASTAL,50.5,41,2350,NA,NA,NA,9/1/2021
Bumbile Channel,2018-09-15T00:00:00Z,2018,1,44.329,31,49.192,32.15,COASTAL,96.5,82,11000,NA,NA,NA,9/1/2021
Bumbile Channel,2018-09-15T00:00:00Z,2018,1,44.329,31,49.192,32.15,COASTAL,49.8,41,1450,NA,NA,NA,9/1/2021
Bumbile Channel,2018-09-15T00:00:00Z,2018,1,44.329,31,49.192,32.15,COASTAL,55,46,1950,NA,NA,NA,9/1/2021
Bumbile Channel,2018-09-15T00:00:00Z,2018,1,44.329,31,49.192,32.15,COASTAL,62,50.8,2750,NA,NA,NA,9/1/2021
Bumbile Channel,2018-09-15T00:00:00Z,2018,1,44.329,31,49.192,32.15,COASTAL,96.2,79.8,11600,NA,NA,NA,9/1/2021
Rujabwa Island,2018-09-18T00:00:00Z,2018,0,46.237,32,9.734,36.25,INSHORE,55.2,47.4,1800,F,III,17,9/1/2021
Rujabwa Island,2018-09-18T00:00:00Z,2018,0,46.237,32,9.734,36.25,INSHORE,53.5,45.3,1600,F,III,16.1,9/1/2021
Rujabwa Island,2018-09-18T00:00:00Z,2018,0,46.237,32,9.734,36.25,INSHORE,51.3,43.7,1300,M,III,14.7,9/1/2021
Rujabwa Island,2018-09-18T00:00:00Z,2018,0,46.237,32,9.734,36.25,INSHORE,60.2,52.1,2450,F,III,18.5,9/1/2021
Rujabwa Island,2018-09-18T00:00:00Z,2018,0,46.237,32,9.734,36.25,INSHORE,58.4,49.8,2350,M,IV,17.4,9/1/2021
Rujabwa Island,2018-09-18T00:00:00Z,2018,0,46.237,32,9.734,36.25,INSHORE,49.7,41.8,1400,M,III,15.6,9/1/2021
Rujabwa Island,2018-09-18T00:00:00Z,2018,0,46.237,32,9.734,36.25,INSHORE,54.3,46.9,1650,F,III,15.3,9/1/2021
Rujabwa Island,2018-09-18T00:00:00Z,2018,0,46.237,32,9.734,36.25,INSHORE,54.8,47.2,2050,M,V,18,9/1/2021
Rujabwa Island,2018-09-18T00:00:00Z,2018,0,46.237,32,9.734,36.25,INSHORE,57.9,49.8,3250,M,III,19.5,9/1/2021
Rujabwa Island,2018-09-18T00:00:00Z,2018,0,46.237,32,9.734,36.25,INSHORE,56.6,48.9,1850,F,III,17.1,9/1/2021
Rujabwa Island,2018-09-18T00:00:00Z,2018,0,46.237,32,9.734,36.25,INSHORE,55.2,48.2,2000,M,IV,17.5,9/1/2021
Rujabwa Island,2018-09-18T00:00:00Z,2018,0,46.237,32,9.734,36.25,INSHORE,59.2,51.3,2300,M,III,18.1,9/1/2021
Rujabwa Island,2018-09-18T00:00:00Z,2018,0,46.237,32,9.734,36.25,INSHORE,52.7,44.9,1500,F,II,16,9/1/2021
Rujabwa Island,2018-09-18T00:00:00Z,2018,0,46.237,32,9.734,36.25,INSHORE,48.1,40.9,1300,M,III,14,9/1/2021
Rujabwa Island,2018-09-18T00:00:00Z,2018,0,46.237,32,9.734,36.25,INSHORE,53.7,46.9,1750,F,III,16.5,9/1/2021
Rujabwa Island,2018-09-18T00:00:00Z,2018,0,46.237,32,9.734,36.25,INSHORE,52.3,44.9,1550,F,III,18.2,9/1/2021
Rujabwa Island,2018-09-18T00:00:00Z,2018,0,46.237,32,9.734,36.25,INSHORE,50.5,43.2,1550,F,III,16.2,9/1/2021
Rujabwa Island,2018-09-18T00:00:00Z,2018,0,46.237,32,9.734,36.25,INSHORE,57.1,49.9,2100,F,III,18.4,9/1/2021
Rujabwa Island,2018-09-18T00:00:00Z,2018,0,46.237,32,9.734,36.25,INSHORE,52.4,45.2,1660,F,III,15.5,9/1/2021
Rujabwa Island,2018-09-18T00:00:00Z,2018,0,46.237,32,9.734,36.25,INSHORE,52.9,44.3,1550,F,III,15,9/1/2021
Rujabwa Island,2018-09-18T00:00:00Z,2018,0,46.237,32,9.734,36.25,INSHORE,49.9,43.1,1250,F,III,14.1,9/1/2021
Rujabwa Island,2018-09-18T00:00:00Z,2018,0,46.237,32,9.734,36.25,INSHORE,51.1,42.9,1400,M,III,15.5,9/1/2021
Rujabwa Island,2018-09-18T00:00:00Z,2018,0,46.237,32,9.734,36.25,INSHORE,53.4,45.8,1700,F,III,15.5,9/1/2021
Rujabwa Island,2018-09-18T00:00:00Z,2018,0,46.237,32,9.734,36.25,INSHORE,90.1,77.8,8800,F,VII,30.4,9/1/2021
Rujabwa Island,2018-09-18T00:00:00Z,2018,0,46.237,32,9.734,36.25,INSHORE,44.5,36.2,1100,M,II,13,9/1/2021
Rujabwa Island,2018-09-18T00:00:00Z,2018,0,46.237,32,9.734,36.25,INSHORE,44.5,36.8,1120,M,III,12.8,9/1/2021
Rujabwa Island,2018-09-18T00:00:00Z,2018,0,46.237,32,9.734,36.25,INSHORE,51,42.2,1400,F,III,14.7,9/1/2021
Rujabwa Island,2018-09-18T00:00:00Z,2018,0,46.237,32,9.734,36.25,INSHORE,41.6,34.5,830,M,II,11,9/1/2021
Rujabwa Island,2018-09-18T00:00:00Z,2018,0,46.237,32,9.734,36.25,INSHORE,46,37.4,1150,M,III,14.4,9/1/2021
Rujabwa Island,2018-09-18T00:00:00Z,2018,0,46.237,32,9.734,36.25,INSHORE,49.1,40.7,1400,F,III,14.2,9/1/2021
Rujabwa Island,2018-09-18T00:00:00Z,2018,0,46.237,32,9.734,36.25,INSHORE,48,40.4,1380,F,III,14.3,9/1/2021
Rujabwa Island,2018-09-18T00:00:00Z,2018,0,46.237,32,9.734,36.25,INSHORE,44,36.9,900,F,II,12.8,9/1/2021
Rujabwa Island,2018-09-18T00:00:00Z,2018,0,46.237,32,9.734,36.25,INSHORE,45.9,37.7,1000,M,III,18.7,9/1/2021
Rujabwa Island,2018-09-18T00:00:00Z,2018,0,46.237,32,9.734,36.25,INSHORE,47,39.3,1170,M,III,14.5,9/1/2021
Rujabwa Island,2018-09-18T00:00:00Z,2018,0,46.237,32,9.734,36.25,INSHORE,46.2,39.8,1300,NA,NA,NA,9/1/2021
Rujabwa Island,2018-09-18T00:00:00Z,2018,0,46.237,32,9.734,36.25,INSHORE,48.8,42.9,1860,NA,NA,NA,9/1/2021
